Gem Type,Variety,Carat Weight (ct),Cut/Shape,Colour,Clarity,Treatments,Asking Price (LKR),Final Selling Price (if available),"Dimensions (LxWxH, mm)",Certification Status,Date
Sapphire,Blue Sapphire,5.88,Cushion,Greenish Blue,EC,Heated,1155800.0,,,No,2025-09-02
Sapphire,Blue Sapphire,0.86,Oval,Greenish Blue,EC,Heated,46300.0,,6.9 x 4.9 mm,No,2025-09-02
Sapphire,Padparadscha Sapphire,0.77,Oval,Pinkish Orange,EC,Heated,80200.0,,6.8 x 5.2 mm,No,2025-09-02
Sapphire,Sapphire,1.24,Oval,Vivid,EC,Heated,84800.0,,7.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.77,Oval,Ice Blue,EC,Heated,107900.0,,8.7 x 7 mm,No,2025-09-02
Sapphire,Sapphire,1.18,Pear,Medium,EC,Heated,80200.0,,7.8 x 5.2 x 3.8 mm,No,2025-09-02
Sapphire,White Sapphire,1.23,Asscher,White,LC,Heated,67900.0,,6 x 5.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.55,Oval,Vivid Blue,LC,Heated,107900.0,,8.5 x 6.5 x 3.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.88,Oval,Ice Blue,LC,Heated,85700.0,,7 x 5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.24,Oval,Pastel Blue,EC,Heated,271300.0,,7.8 x 6.5 x 5.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.84,Round,Medium Blue,,Unheated,200400.0,,6.7 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.58,Emerald Cut,Greenish Blue,LC,Heated,178800.0,,6.7 x 6.35 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.37,Round,Blue,LC,Heated,131000.0,,6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.44,Oval,Vivid Blue,EC,Heated,889500.0,,9.1 x 7.1 x 5.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.03,Oval,Royal Blue,EC,Heated,755200.0,,9.1 x 7.1 x 5.2 mm,No,2025-09-02
Sapphire,Sapphire,1.68,Cabochon,Color Change,EC,Unheated,178800.0,,4 mm,No,2025-09-02
Sapphire,Sapphire,2.56,Cabochon,Honey,EC,Unheated,209600.0,,4 mm,No,2025-09-02
Sapphire,Sapphire,1.93,Cabochon,Honey,EC,Unheated,172600.0,,4 mm,No,2025-09-02
Sapphire,Sapphire,,Cabochon,Honey,EC,Unheated,100200.0,,3 mm,No,2025-09-02
Sapphire,Blue Sapphire,13.26,Oval,Vivid Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,11.63,Oval,Royal Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,8.98,Oval,Royal Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,17.82,Oval,Royal Blue,EC,Heated,678100.0,,,No,2025-09-02
Sapphire,Blue Sapphire,1.19,Pear,Medium Blue,EC,Heated,131000.0,,6.7 x 5.7 x 4.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.07,Oval,Royal Blue,EC,Heated,197300.0,,7.3 x 5.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.6,Cushion,Royal Blue,EC,Heated,197300.0,,7.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.51,Cushion,Medium Blue,EC,Heated,231200.0,,8 x 6 x 3 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.19,Heart,Medium Blue,LC,Heated,200400.0,,6.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.8,Oval,Cornflower Blue,LC,Heated,949300.0,,8.8 x 7.5 x 5.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,0.96,Pear,Royal Blue,LC,Heated,104800.0,,7.8 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.37,Cushion,Royal Blue,LC,Unheated,161900.0,,7 x 6 mm,No,2025-09-02
Sapphire,Sapphire,3.13,Oval,Medium,EC,Heated,770600.0,,10.2 x 7.7 x 4.5 mm,No,2025-09-02
Sapphire,Sapphire,2.68,Cushion,Medium,EC,Unheated,266600.0,,7.8 x 7.5 x 5.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.87,Oval,Royal Blue,EC,Heated,332900.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.87,Round,Royal Blue,EC,Heated,456200.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.09,Oval,Royal Blue,LC,Heated,425400.0,,8.7 x 6.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.35,Oval,Cornflower Blue,EC,Heated,1186600.0,,11 x 9 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.26,Oval,Cornflower Blue,EC,Heated,685800.0,,10 x 7.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.6,Oval,Cornflower Blue,EC,Heated,425400.0,,8.1 x 7.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.67,Oval,Medium Blue,EC,Heated,234300.0,,8.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.97,Oval,Royal Blue,EC,Heated,197300.0,,8.2 x 7.1 x 4 mm,No,2025-09-02
Sapphire,Sapphire,,,,,Unheated,57018000.0,,1 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.96,Oval,Medium Blue,EC,Unheated,545600.0,,8.7 x 7.3 x 5.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.44,Oval,Royal Blue,LC,Unheated,274400.0,,7 x 6.5 x 3.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.66,Oval,Ice Blue,LC,Unheated,152600.0,,7.5 x 6.5 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.84,Oval,Royal Blue,LC,Unheated,397000.0,,7.5 x 6.2 x 4.3 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.1,Emerald Cut,Light Pinkish,LC,Unheated,262000.0,,7.4 mm,No,2025-09-02
Sapphire,Pink Sapphire,0.66,Pear,Orangish Pink,EC,Unheated,274400.0,,7 x 5 x 2.7 mm,No,2025-09-02
Sapphire,Pink Sapphire,0.66,Pear,Orangish Pink,EC,Unheated,169600.0,,7 x 5 x 2.7 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.38,Oval,Orangish Pink,LC,Unheated,274400.0,,7.6 x 6.4 x 3.2 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.08,Tear Drop Step,Hot Pink,EC,Heated,107900.0,,8 x 6 x 3 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.06,Oval,Powder Pink,EC,Heated,89400.0,,6.5 x 5 x 3.5 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.1,Emerald Cut,Powder Pink,EC,Unheated,111000.0,,7 x 4.8 x 0.3 mm,No,2025-09-02
Sapphire,Sapphire,1.26,Oval,Lemon,EC,Unheated,274400.0,,8.8 mm,No,2025-09-02
Sapphire,Sapphire,1.18,Oval,Golden,EC,Unheated,83300.0,,7.3 x 5.7 mm,No,2025-09-02
Sapphire,Sapphire,1.26,Oval,Golden,EC,Unheated,84800.0,,6.8 x 5.6 x 3.5 mm,No,2025-09-02
Sapphire,Sapphire,1.46,Oval,Golden,EC,Unheated,89400.0,,7.5 x 5.3 x 3.7 mm,No,2025-09-02
Sapphire,Sapphire,3.65,Cushion,Medium,EC,Unheated,678100.0,,9.4 x 7.6 x 5.7 mm,No,2025-09-02
Sapphire,Sapphire,6.85,Cabichon Carving,,,Heated,423800.0,,2 mm,No,2025-09-02
Sapphire,Sapphire,1.57,Emerald Cut,Pastel,EC,Unheated,111000.0,,8.1 x 6.1 x 3.7 mm,No,2025-09-02
Sapphire,Sapphire,,Cushion,Medium,LC,Unheated,554800.0,,4 mm,No,2025-09-02
Sapphire,Blue Sapphire,5.38,Oval,Medium Blue,LC,Unheated,1128100.0,,11.7 x 8.3 x 6 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.13,Round,Vibrant Pink,,Unheated,231200.0,,6.2 mm,No,2025-09-02
Sapphire,Yellow Sapphire,5.56,Emerald Cut,Medium Yellow,EC,Unheated,708900.0,,12.4 x 8.5 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.99,Pear,Greenish Blue,LC,Heated,369900.0,,9 x 7 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.73,Oval,Greenish Blue,LC,Heated,292800.0,,5 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.56,Cushion,Light Blue,EC,Heated,148000.0,,6 x 6.5 mm,No,2025-09-02
Sapphire,White Sapphire,3.28,Round,White,EC,Heated,131000.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.73,Oval,Greenish Blue,LC,Heated,292800.0,,5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.3,Oval,Deep Blue,LC,Heated,662700.0,,9.8 x 7.7 x 4.8 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.58,Oval,Orangish Pink,LC,Heated,240500.0,,7.96 x 6.14 x 3.37 mm,No,2025-09-02
Sapphire,White Sapphire,3.53,Oval,White,EC,Heated,339100.0,,9.8 x 8.6 x 5.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.66,Emerald Cut,Greenish Blue,LC,Heated,254300.0,,5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.26,Cushion,Greenish Blue,LC,Heated,262000.0,,5 mm,No,2025-09-02
Sapphire,White Sapphire,2.37,Round,White,LC,Heated,246600.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,,Emerald Cut,Medium Blue,EC,Heated,724300.0,,3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.21,Cushion,Greenish Blue,LC,Heated,185000.0,,9 x 7 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.57,Cushion,Royal Blue,LC,Heated,610300.0,,9 x 6.8 x 4.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.3,Cushion,Medium Blue,LC,Heated,148000.0,,6.5 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.46,Cushion,Greenish Blue,LC,Unheated,446900.0,,9.5 x 8.3 x 6.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.14,Cushion,Intense Cornflower Blue,EC,Heated,277400.0,,7.93 x 6.69 x 4.56 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.14,Round,Intense Cornflower Blue,EC,Heated,302100.0,,7.91 x 7.88 x 4.01 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.37,Pear,Cornflower Blue,EC,Heated,191100.0,,8.1 x 8.66 x 4.49 mm,No,2025-09-02
Sapphire,Sapphire,,,,,Unheated,,,1 mm,No,2025-09-02
Sapphire,Blue Sapphire,13.77,Cushion,Medium Blue,EC,Heated,3390300.0,,14 x 13.2 x 7.3 mm,No,2025-09-02
Sapphire,Pink Sapphire,3.58,Pear,Orangish Pink,LC,Unheated,938500.0,,11.5 x 8.4 x 5.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.96,Oval,Royal Blue,EC,Heated,477800.0,,7.9 x 7.1 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.19,Oval,Vivid Blue,EC,Heated,678100.0,,10.6 x 9.2 x 4.4 mm,No,2025-09-02
Sapphire,Sapphire,3.56,Cushion,Medium,EC,Heated,909300.0,,9.1 x 6.98 x 5.91 mm,No,2025-09-02
Sapphire,Yellow Sapphire,3.14,Round,Vivid Yellow,LC,Unheated,246600.0,,8.3 x 5.6 mm,No,2025-09-02
Sapphire,Pink Sapphire,2.34,Emerald Cut,Powder Pink,EC,Unheated,231200.0,,9.5 x 6.8 x 4.3 mm,No,2025-09-02
Sapphire,Yellow Sapphire,6.9,Emerald Cut,Yellowish Green,EC,Unheated,107900.0,,9.3 x 6.8 x 3.5 mm,No,2025-09-02
Sapphire,Yellow Sapphire,6.9,Emerald Cut,Yellowish Green,EC,Unheated,601100.0,,13.8 x 8.6 x 4.7 mm,No,2025-09-02
Sapphire,Pink Sapphire,2.06,Pear,Light Pinkish,LC,Unheated,146400.0,,9.8 x 7 x 4.2 mm,No,2025-09-02
Sapphire,White Sapphire,1.77,Round,White,EC,Heated,117200.0,,7.1 x 4.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.11,Cushion,Greenish Blue,EC,Heated,192700.0,,10 x 7 x 4.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.97,Oval,Royal Blue,EC,Heated,209600.0,,8.2 x 7.1 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.5,Round,Cornflower Blue,EC,Heated,160300.0,,63 x 4.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.36,Oval,Medium Blue,EC,Heated,84800.0,,7.4 x 5.6 x 3.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.66,Round,Medium Blue,EC,Heated,177300.0,,7 x 4.6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.02,Round,Royal Blue,EC,Heated,863000.0,,6 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.95,Cushion,Royal Blue,EC,Heated,601100.0,,8.3 x 7.7 x 4.8 mm,No,2025-09-02
Sapphire,Pink Sapphire,2.34,Emerald Cut,Light Pinkish,LC,Unheated,262000.0,,9.8 x 7 x 4.2 mm,No,2025-09-02
Sapphire,Pink Sapphire,3.09,Oval,Yellowish Pink,LC,Heated,809100.0,,10.39 x 7.57 x 4.24 mm,No,2025-09-02
Sapphire,Yellow Sapphire,7.69,Oval,Yellow,EC,Unheated,1078800.0,,11.3 x 9.4 x 8.59 mm,No,2025-09-02
Sapphire,Orange Sapphire,3.63,Cushion,Vivid Orange,EC,Heated,246600.0,,8.9 x 8.6 x 4.9 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.47,Cushion,Royal Blue,EC,Heated,385300.0,,7.6 x 7.6 x 4.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.01,Oval,Medium Blue,EC,Heated,231200.0,,8.2 x 6.1 x 4 mm,No,2025-09-02
Sapphire,Sapphire,2.35,Oval,Eye Clean,LC,Unheated,262000.0,,8.7 x 6.7 x 4.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.77,Oval,Ice Blue,EC,Heated,107900.0,,8.7 x 7 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.18,Pear,Medium,EC,Heated,80200.0,,7.8 x 5.2 x 3.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.24,Oval,Vivid,EC,Heated,84800.0,,7.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.55,Oval,Vivid Blue,LC,Heated,107900.0,,8.5 x 6.5 x 3.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.88,Oval,Ice Blue,LC,Heated,85700.0,,7 x 5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.24,Oval,Pastel Blue,EC,Heated,271300.0,,7.8 x 6.5 x 5.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.84,Round,Medium Blue,,Unheated,200400.0,,6.7 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.37,Round,Blue,LC,Heated,131000.0,,6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.44,Oval,Vivid Blue,EC,Heated,889500.0,,9.1 x 7.1 x 5.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.03,Oval,Royal Blue,EC,Heated,755200.0,,9.1 x 7.1 x 5.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,13.26,Oval,Vivid Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,11.63,Oval,Royal Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,8.98,Oval,Royal Blue,EC,Heated,692000.0,,,No,2025-09-02
Sapphire,Blue Sapphire,17.82,Oval,Royal Blue,EC,Heated,678100.0,,,No,2025-09-02
Sapphire,Blue Sapphire,1.19,Pear,Medium Blue,EC,Heated,131000.0,,6.7 x 5.7 x 4.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.07,Oval,Royal Blue,EC,Heated,197300.0,,7.3 x 5.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.6,Cushion,Royal Blue,EC,Heated,197300.0,,7.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.51,Cushion,Medium Blue,EC,Heated,231200.0,,8 x 6 x 3 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.19,Heart,Medium Blue,LC,Heated,200400.0,,6.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.8,Oval,Cornflower Blue,LC,Heated,949300.0,,8.8 x 7.5 x 5.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,0.96,Pear,Royal Blue,LC,Heated,104800.0,,7.8 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.37,Cushion,Royal Blue,LC,Unheated,161900.0,,7 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.13,Oval,Medium,EC,Heated,770600.0,,10.2 x 7.7 x 4.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.68,Cushion,Medium,EC,Unheated,266600.0,,7.8 x 7.5 x 5.2 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.87,Oval,Royal Blue,EC,Heated,332900.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.87,Round,Royal Blue,EC,Heated,456200.0,,8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.09,Oval,Royal Blue,LC,Heated,425400.0,,8.7 x 6.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.35,Oval,Cornflower Blue,EC,Heated,1186600.0,,11 x 9 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.26,Oval,Cornflower Blue,EC,Heated,685800.0,,10 x 7.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.6,Oval,Cornflower Blue,EC,Heated,425400.0,,8.1 x 7.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.67,Oval,Medium Blue,EC,Heated,234300.0,,8.5 x 5.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.97,Oval,Royal Blue,EC,Heated,197300.0,,8.2 x 7.1 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,,,,,Unheated,57018000.0,,1 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.96,Oval,Medium Blue,EC,Unheated,545600.0,,8.7 x 7.3 x 5.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.44,Oval,Royal Blue,LC,Unheated,274400.0,,7 x 6.5 x 3.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.66,Oval,Ice Blue,LC,Unheated,152600.0,,7.5 x 6.5 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.84,Oval,Royal Blue,LC,Unheated,397000.0,,7.5 x 6.2 x 4.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.65,Cushion,Medium,EC,Unheated,678100.0,,9.4 x 7.6 x 5.7 mm,No,2025-09-02
Sapphire,Blue Sapphire,5.38,Oval,Medium Blue,LC,Unheated,1128100.0,,11.7 x 8.3 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.56,Cushion,Light Blue,EC,Heated,148000.0,,6 x 6.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.3,Oval,Deep Blue,LC,Heated,662700.0,,9.8 x 7.7 x 4.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.0,Oval,Dark Royal Blue,LC,Unheated,285100.0,,10.3 x 8 mm,No,2025-09-02
Sapphire,Blue Sapphire,,Emerald Cut,Medium Blue,EC,Heated,724300.0,,3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.57,Cushion,Royal Blue,LC,Heated,610300.0,,9 x 6.8 x 4.5 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.3,Cushion,Medium Blue,LC,Heated,148000.0,,6.5 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.14,Cushion,Intense Cornflower Blue,EC,Heated,277400.0,,7.93 x 6.69 x 4.56 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.37,Pear,Cornflower Blue,EC,Heated,191100.0,,8.1 x 8.66 x 4.49 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.14,Round,Intense Cornflower Blue,EC,Heated,302100.0,,7.91 x 7.88 x 4.01 mm,No,2025-09-02
Sapphire,Blue Sapphire,,,,,Unheated,,,1 mm,No,2025-09-02
Sapphire,Blue Sapphire,13.77,Cushion,Medium Blue,EC,Heated,3390300.0,,14 x 13.2 x 7.3 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.96,Oval,Royal Blue,EC,Heated,477800.0,,7.9 x 7.1 x 6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.19,Oval,Vivid Blue,EC,Heated,678100.0,,10.6 x 9.2 x 4.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,3.56,Cushion,Medium,EC,Heated,909300.0,,9.1 x 6.98 x 5.91 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.97,Oval,Royal Blue,EC,Heated,209600.0,,8.2 x 7.1 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.5,Round,Cornflower Blue,EC,Heated,160300.0,,63 x 4.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.36,Oval,Medium Blue,EC,Heated,84800.0,,7.4 x 5.6 x 3.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,1.66,Round,Medium Blue,EC,Heated,177300.0,,7 x 4.6 mm,No,2025-09-02
Sapphire,Blue Sapphire,4.02,Round,Royal Blue,EC,Heated,863000.0,,6 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.95,Cushion,Royal Blue,EC,Heated,601100.0,,8.3 x 7.7 x 4.8 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.47,Cushion,Royal Blue,EC,Heated,385300.0,,7.6 x 7.6 x 4.4 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.01,Oval,Medium Blue,EC,Heated,231200.0,,8.2 x 6.1 x 4 mm,No,2025-09-02
Sapphire,Blue Sapphire,2.35,Oval,Eye Clean,LC,Unheated,262000.0,,8.7 x 6.7 x 4.3 mm,No,2025-09-02
Padparadscha,Padparadscha,0.77,Oval,Pinkish Orange,EC,Heated,80200.0,,6.8 x 5.2 mm,No,2025-09-02
Padparadscha,Padparadscha,0.66,Pear,Orangish Pink,EC,Unheated,274400.0,,7 x 5 x 2.7 mm,No,2025-09-02
Padparadscha,Padparadscha,0.66,Pear,Orangish Pink,EC,Unheated,169600.0,,7 x 5 x 2.7 mm,No,2025-09-02
Padparadscha,Padparadscha,1.38,Oval,Orangish Pink,LC,Unheated,274400.0,,7.6 x 6.4 x 3.2 mm,No,2025-09-02
Padparadscha,Padparadscha,1.58,Oval,Orangish Pink,LC,Heated,240500.0,,7.96 x 6.14 x 3.37 mm,No,2025-09-02
Padparadscha,Padparadscha,3.58,Pear,Orangish Pink,LC,Unheated,938500.0,,11.5 x 8.4 x 5.4 mm,No,2025-09-02
Padparadscha,Padparadscha,3.09,Oval,Yellowish Pink,LC,Heated,809100.0,,10.39 x 7.57 x 4.24 mm,No,2025-09-02
Sapphire,Teal Sapphire,5.88,Cushion,Greenish Blue,EC,Heated,1155800.0,,,No,2025-09-02
Sapphire,Teal Sapphire,0.86,Oval,Greenish Blue,EC,Heated,46300.0,,6.9 x 4.9 mm,No,2025-09-02
Sapphire,Teal Sapphire,1.58,Emerald Cut,Greenish Blue,LC,Heated,178800.0,,6.7 x 6.35 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.99,Pear,Greenish Blue,LC,Heated,369900.0,,9 x 7 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.73,Oval,Greenish Blue,LC,Heated,292800.0,,5 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.73,Oval,Greenish Blue,LC,Heated,292800.0,,5 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.66,Emerald Cut,Greenish Blue,LC,Heated,254300.0,,5 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.26,Cushion,Greenish Blue,LC,Heated,262000.0,,5 mm,No,2025-09-02
Sapphire,Teal Sapphire,2.21,Cushion,Greenish Blue,LC,Heated,185000.0,,9 x 7 x 4 mm,No,2025-09-02
Sapphire,Teal Sapphire,4.46,Cushion,Greenish Blue,LC,Unheated,446900.0,,9.5 x 8.3 x 6.2 mm,No,2025-09-02
Sapphire,Teal Sapphire,3.11,Cushion,Greenish Blue,EC,Heated,192700.0,,10 x 7 x 4.8 mm,No,2025-09-02
Sapphire,Yellow Sapphire,1.26,Oval,Lemon,EC,Unheated,274400.0,,8.8 mm,No,2025-09-02
Sapphire,Yellow Sapphire,1.18,Oval,Golden,EC,Unheated,83300.0,,7.3 x 5.7 mm,No,2025-09-02
Sapphire,Yellow Sapphire,1.26,Oval,Golden,EC,Unheated,84800.0,,6.8 x 5.6 x 3.5 mm,No,2025-09-02
Sapphire,Yellow Sapphire,1.46,Oval,Golden,EC,Unheated,89400.0,,7.5 x 5.3 x 3.7 mm,No,2025-09-02
Sapphire,Yellow Sapphire,6.85,Cabichon Carving,,,Heated,423800.0,,2 mm,No,2025-09-02
Sapphire,Yellow Sapphire,1.57,Emerald Cut,Pastel,EC,Unheated,111000.0,,8.1 x 6.1 x 3.7 mm,No,2025-09-02
Sapphire,Yellow Sapphire,,Cushion,Medium,LC,Unheated,554800.0,,4 mm,No,2025-09-02
Sapphire,Yellow Sapphire,5.56,Emerald Cut,Medium Yellow,EC,Unheated,708900.0,,12.4 x 8.5 x 6 mm,No,2025-09-02
Sapphire,Yellow Sapphire,3.14,Round,Vivid Yellow,LC,Unheated,246600.0,,8.3 x 5.6 mm,No,2025-09-02
Sapphire,Yellow Sapphire,7.69,Oval,Yellow,EC,Unheated,1078800.0,,11.3 x 9.4 x 8.59 mm,No,2025-09-02
Sapphire,Yellow Sapphire,3.63,Cushion,Vivid Orange,EC,Heated,246600.0,,8.9 x 8.6 x 4.9 mm,No,2025-09-02
Sapphire,Peach Sapphire,1.1,Emerald Cut,Light Pinkish,LC,Unheated,262000.0,,7.4 mm,No,2025-09-02
Sapphire,Peach Sapphire,2.06,Pear,Light Pinkish,LC,Unheated,146400.0,,9.8 x 7 x 4.2 mm,No,2025-09-02
Sapphire,Peach Sapphire,2.34,Emerald Cut,Light Pinkish,LC,Unheated,262000.0,,9.8 x 7 x 4.2 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.08,Tear Drop Step,Hot Pink,EC,Heated,107900.0,,8 x 6 x 3 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.06,Oval,Powder Pink,EC,Heated,89400.0,,6.5 x 5 x 3.5 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.1,Emerald Cut,Powder Pink,EC,Unheated,111000.0,,7 x 4.8 x 0.3 mm,No,2025-09-02
Sapphire,Pink Sapphire,1.13,Round,Vibrant Pink,,Unheated,231200.0,,6.2 mm,No,2025-09-02
Sapphire,Pink Sapphire,2.34,Emerald Cut,Powder Pink,EC,Unheated,231200.0,,9.5 x 6.8 x 4.3 mm,No,2025-09-02
Sapphire,Green Sapphire,6.9,Emerald Cut,Yellowish Green,EC,Unheated,107900.0,,9.3 x 6.8 x 3.5 mm,No,2025-09-02
Sapphire,Green Sapphire,6.9,Emerald Cut,Yellowish Green,EC,Unheated,601100.0,,13.8 x 8.6 x 4.7 mm,No,2025-09-02
Sapphire,White Sapphire,1.23,Asscher,White,LC,Heated,67900.0,,6 x 5.5 mm,No,2025-09-02
Sapphire,White Sapphire,3.28,Round,White,EC,Heated,131000.0,,8 mm,No,2025-09-02
