name,price_text,price_value,currency,url,gem_type,weight_carat,clarity,size_mm,colour,shape_cut,treatment,scraped_at,raw_description_text
9.05ct Natural Pink Sapphire,"Rs 1,311,100.00",1311100.0,LKR,https://wijayagems.com/products/9-05-ct-natural-pink-sapphire,Natural Pink Sapphire,9.05,,,Peach Shape,Baguette,,2025-09-01T13:02:08.472979+00:00,"Gem type: Natural Pink Sapphire
Weight: 9.05 carat
Colour: Peach
Shape & Cut: Baguette/Square/Princess"
1.58ct Natural Pink Sapphire Pair,"Rs 274,300.00",274300.0,LKR,https://wijayagems.com/products/1-58ct-natural-pink-sapphire-2,Natural Pink Sapphire,1.58,Loupe Clean Size,7 × 5 mm,Pink Shape,Pear Step Cut,,2025-09-01T13:02:16.083225+00:00,"Gem type: Natural Pink
Sapphire
Weight: 1.58
carat
Clarity: Loupe Clean
Size: 7 × 5 mm
Colour: Pink
Shape & Cut: Pear Step Cut"
6.66ct Natural Pink Sapphire,"Rs 267,600.00",267600.0,LKR,https://wijayagems.com/products/6-66ct-natural-pink-sapphire,Natural Pink Sapphire,6.66,Eye Clean Size,4.0mm,Vivid Pink Shape,Trilliant Step,,2025-09-01T13:02:24.398281+00:00,"Gem type: Natural Pink Sapphire
Weight: 6.66carat
Clarity: Eye Clean
Size: 4.0mm
Colour: Vivid Pink
Shape & Cut: Trilliant  Step"
1.21ct Natural Unheated Pink Sapphire,"Rs 468,300.00",468300.0,LKR,https://wijayagems.com/products/1-21ct-natural-pink-sapphire,Natural Pink Sapphire,1.21,Eye Clean Size,5.5mm,Vivid Pink Shape,Round Step Treatment,Unheated,2025-09-01T13:02:32.168010+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.21carat
Clarity: Eye Clean
Size: 5.5mm
Colour: Vivid Pink
Shape & Cut: Round Step
Treatment: Unheated"
1.05ct Natural Unheated Pink Sapphire,"Rs 281,000.00",281000.0,LKR,https://wijayagems.com/products/1-05ct-natural-pink-sapphire-1,Natural Unheated Pink Sapphire,1.05,Eye Clean Size,5.2mm,Vivid Pink Shape,Round,Unheated,2025-09-01T13:02:39.657177+00:00,"Gem type: Natural Unheated Pink Sapphire
Weight: 1.05carat
Clarity: Eye Clean
Size: 5.2mm
Colour: Vivid Pink
Shape & Cut: Round/ Step
Treatment: Unheated"
1.28ct Natural Unheated Pink Sapphire pair,"Rs 267,600.00",267600.0,LKR,https://wijayagems.com/products/1-pair-round-natural-pink-sapphire,Natural Pink Sapphire,1.28,Eye clean Size,5mm,Hot Pink Shape,Round Mixed Treatment,Unheated,2025-09-01T13:02:47.844884+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.28 carat
Clarity: Eye clean
Size: 5mm
Colour: Hot Pink
Shape & Cut: Round Mixed
Treatment: Unheated"
1.70ct Natural Pink Sapphire,"Rs 390,200.00",390200.0,LKR,https://wijayagems.com/products/1-70ct-natural-pink-sapphire-1,Natural Pink Sapphire,1.70,Eye clean Size,9. 2x6.6x4.1mm,Hot Pink Shape,Pear Brilliant Mixed Treatment,Unheated Certificate,2025-09-01T13:02:54.985339+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.70 carat
Clarity: Eye clean
Size : 9. 2x6.6x4.1mm
Colour: Hot Pink
Shape & Cut: Pear Brilliant Mixed
Treatment: Unheated
Certificate: LGL"
1.41ct Natural Unheated Ruby,"Rs 702,400.00",702400.0,LKR,https://wijayagems.com/products/1-41ct-natural-unheated-ruby-1,Natural Unheated Ruby,1.41,,7x5.1 mm,Vivid red Shape,Cushion,,2025-09-01T13:03:03.255152+00:00,"Gem type: Natural Unheated Ruby
Weight: 1.41carat
Size: 7x5.1 mm
Colour: Vivid red
Shape & Cut: Cushion / Step Cut
Certificate : FK9-416
SKU : CR-7030(N)"
2.65ct Natural Pink Sapphire,"Rs 468,300.00",468300.0,LKR,https://wijayagems.com/products/2-65ct-natural-pink-sapphire,Natural Pink Sapphire,2.65,,9.8 x6.8 mm,Pink Shape,Cushion,,2025-09-01T13:03:11.455616+00:00,"Gem type: Natural Pink Sapphire
Weight: 2.65 carat
Size : 9.8 x6.8  mm
Colour: Pink
Shape & Cut: Cushion/ Step Cut
SKU : CR-4773"
1.45ct Natural Pink Sapphire,"Rs 780,400.00",780400.0,LKR,https://wijayagems.com/products/1-45ct-natural-pink-sapphire-1,Natural Pink Sapphire,1.45,Loupe Clean Size,,Vivid Pink Shape,Oval,Heated Certificate,2025-09-01T13:03:24.457920+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.45 carat
Clarity: Loupe Clean
Size: 7.1 x 5.7 x 4.3m
m
Colour: Vivid Pink
Shape & Cut: Oval/ Step
Treatment: Heated
Certificate: FK4-467"
1.05ct Natural Unheated Pink Sapphire,"Rs 245,300.00",245300.0,LKR,https://wijayagems.com/products/1-05ct-natural-unheated-pink-sapphire,Natural Pink Sapphire,1.05,Eye Clean Size,5.0mm,Vivid Pink Shape,Round Step Treatment,Unheated,2025-09-01T13:03:30.444728+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.05carat
Clarity: Eye Clean
Size: 5.0mm
Colour: Vivid Pink
Shape & Cut: Round Step
Treatment: Unheated"
1.22ct Natural Pink Sapphire,"Rs 686,800.00",686800.0,LKR,https://wijayagems.com/products/1-22ct-natural-pink-sapphire-1,Natural Pink Sapphire,1.22,Eye clean S ize,,Vivid Pink Shape,Oval Mixed Treatment,Unheated Certificate,2025-09-01T13:03:37.291372+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.22carat
Clarity: Eye clean
S
ize: 6.8x5.5x3.8mm
Colour: Vivid Pink
Shape & Cut: Oval Mixed
Treatment: Unheated
Certificate: WG242"
1.41ct Natural Unheated Ruby,"Rs 702,400.00",702400.0,LKR,https://wijayagems.com/products/1-41ct-natural-unheated-ruby,Natural Unheated Ruby,1.41,,7x5.1 mm,Vivid red Shape,Cushion,,2025-09-01T13:03:44.835988+00:00,"Gem type: Natural Unheated Ruby
Weight: 1.41carat
Size: 7x5.1 mm
Colour: Vivid red
Shape & Cut: Cushion / Step Cut
Certificate : FK9-416
SKU : CR-7030(N)"
